Gene,SRR10398412,SRR10398413,SRR10398414,SRR10398415,SRR10398416,SRR10398417,SRR10398418,SRR10398419,SRR10398420
PA4647,4591.634,2318.4583,1487.774,1288.974,1391.7106,1452.6201,773.9341,1484.4263,1751.832
PA4648,133.56207,62.28776,35.666653,147.09209,107.94524,118.92587,88.75128,204.98991,183.57729
PA4649,94.07488,52.94362,24.983782,77.37541,72.617226,62.629715,55.295662,87.71053,108.611176
PA4650,91.694,44.88201,30.477547,146.19542,96.968056,86.69106,79.25622,123.027596,125.377
PA4651,151.90407,81.96261,48.1746,173.91635,173.14375,187.7787,85.74208,174.18991,227.18886
PA4652,346.14246,178.4096,101.211205,259.1348,223.68129,230.46338,156.22342,300.55704,352.70367
PA4653,222.7852,128.435,107.12448,256.51328,236.1588,181.99232,176.46832,278.14056,330.7425
PA4654,633.9746,347.3333,273.29474,225.47652,222.47963,211.04749,122.76113,240.79822,246.88087
PA4655,4146.7246,2451.641,1239.6377,630.9044,669.89404,739.78766,593.351,895.18677,882.7223
PA4656,3565.9436,2270.6172,1214.0895,760.83563,796.1462,826.10754,497.58954,940.95795,967.28516
PA4657,8733.444,4450.7686,3313.7515,5357.6934,4293.8257,4706.648,2433.0906,4394.501,6002.595
PA4658,9131.85,4871.764,4099.4434,520.1895,596.0053,554.23846,412.58902,620.281,816.5097
PA4659,4843.0576,3002.8054,1517.1273,247.29655,280.8795,247.8745,147.21791,285.97653,335.15
PA4660,8366.97,4875.5166,3237.0278,762.7338,843.3202,877.8626,512.5346,779.0549,842.57733
PA4661,108390.086,36546.676,58145.555,88618.414,69020.23,102036.8,18424.09,35813.42,40134.734
PA4662,1937.7836,1108.0592,977.56683,1195.9774,917.83435,1191.0105,475.98706,856.2668,1035.6522
PA4663,1365.3923,839.85803,303.28918,511.2878,479.22955,526.3833,318.24567,633.20496,688.42267
PA4664,1491.7863,896.1449,414.93475,383.81308,315.8548,525.51514,293.23233,608.0277,571.51
PA4665,3315.3284,1856.8649,1305.858,708.9976,660.7599,1148.7278,546.5822,1288.7961,899.5442
PA4666,3127.737,1725.296,1273.0946,761.21655,830.13074,1317.0331,661.09717,1306.8856,1053.2666
PA4667,12496.054,7315.483,5405.405,2600.4158,3090.114,3238.253,2096.0012,3363.3071,3543.0461
PA4668,2185.2092,1386.8182,846.2307,544.4309,506.6963,634.72516,385.6124,641.2566,674.02405
PA4669,7686.3037,4404.37,6739.894,2511.3762,2457.4497,5529.5596,2834.57,3323.0513,2282.4277
PA4670,20102.664,10693.883,7144.5674,2679.5317,2327.2769,6035.481,2774.203,4855.249,3038.9524
PA4671,31548.15,13447.85,16629.348,10827.986,7211.6387,24215.475,7437.244,15263.332,9055.901
PA4672,2545.487,1359.1493,591.7118,394.6936,274.62326,467.65967,299.2222,513.1931,442.57574
PA4673,3882.3452,1986.6277,1459.0408,781.0222,655.3225,1086.3843,556.3373,1016.73224,828.93207
PA4674,1253.9119,620.57227,1070.3739,2406.69,1592.9543,2364.2163,1640.5137,2566.2026,2655.0435
PA4675,1156.1179,704.2412,429.97867,928.29114,735.4149,1776.7086,687.49506,1328.2968,811.68115
PA4676,1163.6057,661.1738,562.0987,593.83124,523.52527,930.19305,468.2175,978.32874,674.06055
PA4677,643.35736,349.16724,258.90063,318.57663,284.11078,380.78867,162.14484,424.9581,549.138
PA4678,765.3625,447.15518,378.5523,283.9048,260.54205,397.0396,206.84644,381.58865,372.06836
PA4679,1819.5112,1072.6709,550.43823,321.93256,365.95367,567.0228,321.53845,741.37274,658.2928
PA4680,178.02266,92.803894,83.50587,264.71378,224.9266,268.7232,93.98889,214.45099,304.9785
PA4681,428.00745,194.2582,155.51747,532.08356,344.74683,490.74466,205.13254,377.49524,544.89923
PA4682,938.7302,410.76895,426.04153,567.4308,509.1383,593.7469,339.0198,560.468,585.2285
PA4683,5684.443,3061.4036,2962.683,359.85092,371.5284,520.0575,535.81635,658.4478,557.80817
PA4684,2099.5713,1163.1453,590.8145,417.4478,399.60916,811.95905,414.98657,811.8348,529.78046
PA4685,1355.1337,686.9271,317.03815,157.0718,120.56324,295.2591,185.45578,320.38733,244.35176
PA4686,6042.237,3152.3352,1269.8251,1737.2788,1336.387,2023.0902,1296.6635,2471.158,1814.3059
PA4687,2179.7742,1067.2479,1204.1782,1831.3948,1543.4368,2345.0527,1234.5674,2139.2424,2286.0369
PA4688,527.2754,267.20657,193.99507,355.21307,324.463,338.3964,220.68724,362.27454,428.83804
PA4689,5423.666,3106.7957,2295.1372,2885.4814,2741.9385,2976.0146,1650.0468,2795.052,2899.6982
PA4690,1696.7137,225.3513,254.41057,132.08037,57.183445,108.77927,48.847572,143.17526,83.63279
PA4691,631.2886,383.2771,420.28278,320.65768,361.5831,517.6367,259.08597,378.77524,469.3063
PA4692,1425.2992,811.24115,706.76263,764.7257,675.56506,933.1169,584.85767,870.7296,865.0343
PA4693,7592.6655,4066.8455,3833.9019,2162.382,2185.9307,3385.8486,1755.5286,3191.17,2647.4448
PA4694,26378.822,12846.246,9249.671,8535.913,7178.752,11293.189,4810.7754,8909.514,7642.321
PA4695,5376.5884,2831.736,1731.5349,1307.7385,1103.6783,1958.4739,1061.8542,1779.7864,1538.5918
PA4696,15716.387,8649.156,5611.596,4284.503,3779.9028,5988.9487,3883.1575,6953.4365,5594.716
PA4697,1947.0702,1212.829,1157.1366,552.56384,585.7827,817.9642,585.66327,861.2573,777.48627
PA4698,1604.9211,972.9143,601.6343,1062.4625,817.871,897.6984,498.96136,980.3728,1091.026
PA4699,4775.3076,2815.0098,1439.0975,1998.229,1738.0061,2215.2964,1107.0304,2346.5723,2424.0398
PA4700,8500.087,5335.941,3977.2104,2554.4153,2555.8892,3395.654,1597.8883,3148.127,3059.844
PA4701,4744.658,2810.2415,1962.5026,2132.9773,2125.507,2927.2085,2000.4901,3595.6826,2610.612
PA4702,1774.1244,797.3169,665.51746,1871.625,1660.5116,1568.0021,605.88293,1162.2467,1770.491
PA4703,2095.8926,818.6904,913.74976,1175.1923,1085.1907,1480.8746,651.0802,1008.8251,1269.5143
PA4704,439.0804,242.10742,265.301,389.268,344.31473,434.29788,250.6061,373.94244,421.43747
PA4705,517.5056,321.82614,215.95416,587.4285,492.18118,557.46344,318.67615,689.6743,662.03076
PA4706,357.6295,231.91127,177.44435,465.55515,362.84036,342.61282,274.38852,477.73578,526.6683
PA4707,530.1186,294.14883,207.14336,337.34512,351.09628,464.97665,214.18535,405.27066,502.6967
PA4708,441.18008,243.39325,166.81621,520.4836,384.36188,427.7885,282.3589,561.17175,596.4689
PA4709,195.11945,127.74981,86.32936,170.53609,175.98499,188.56061,151.3431,233.98749,272.45578
PA4710,744.24286,357.9889,344.65753,545.445,465.09015,644.1236,444.9122,697.8587,743.8151
PA4711,1215.7749,500.97766,436.7685,548.42316,493.85284,620.56213,183.02238,533.25616,705.1263
PA4712,1221.8358,480.37585,689.7872,598.38477,513.7986,756.0052,335.3718,680.4192,733.5657
PA4713,1358.5813,682.7824,458.77765,1119.8076,1003.5273,1276.3944,842.8473,1358.8492,1569.5922
PA4714,12199.545,7184.3696,6525.3315,4453.3105,4657.817,4217.7075,1612.3463,3576.0825,4147.96
PA4715,7272.597,4103.89,2900.79,1871.6112,1428.8612,1885.1244,1220.3182,2170.8005,2402.764
PA4716,2065.6282,1111.3595,716.056,644.85626,682.1632,729.5863,348.25632,869.3798,973.1079
PA4717,3062.1086,1843.5032,1080.294,2050.907,2067.3574,2036.9722,1181.8892,2193.1274,2561.309
PA4718,1936.441,1017.73895,841.4321,1010.08234,833.2731,1058.2622,478.60727,1107.6,1556.5533
PA4719,3154.777,1600.4766,1089.8397,900.4636,837.0178,1239.228,558.9383,893.5843,957.30255
PA4720,2735.1445,1451.7722,725.6499,670.1081,647.3433,790.67865,360.4409,740.01697,763.1707
PA4721,1249.5732,737.5252,469.63077,567.4001,452.3587,698.1857,335.37344,695.68176,770.2522
PA4722,5418.7495,2706.734,1749.4127,2048.4473,2320.5798,2903.577,1207.8243,2396.8345,2574.5623
PA4723,11729.925,4796.1577,7265.5474,5203.501,4661.985,13811.006,4445.1094,7395.8066,4720.688
PA4724,722.5346,443.5951,342.5134,249.78128,246.59592,338.46475,155.00182,270.98767,325.56815
PA4725,3587.9927,2177.4583,2180.8035,1928.7736,1777.9006,1998.9888,1262.5315,2056.1182,2528.2253
PA4726,251278.39,449877.22,238718.77,337434.2,262781.84,399752.44,215953.25,259720,366634.7
PA4727,8821.739,4550.796,3724.0078,2383.3875,2328.8708,2789.9038,1418.0297,2778.5063,2853.34
PA4728,1631.1443,926.17645,727.10876,339.1873,330.2784,390.664,223.35823,363.89728,468.3621
PA4729,2147.9604,1259.5863,1003.85455,566.218,547.1541,1099.3313,608.9642,1168.5958,728.45245
PA4730,1544.8754,903.28687,649.6846,519.46277,476.3021,850.82385,564.02,914.3678,719.7086
PA4731,601.2122,394.0579,309.9026,395.59445,331.84564,541.9117,280.89005,484.0655,397.7627
PA4732,11962.15,6542.3423,5348.665,4521.1626,4126.011,5412.7744,3075.8054,5910.237,5347.399
PA4733,2849.7566,1483.9779,1421.0696,3136.0989,2746.7373,3175.3655,2156.5574,3786.759,4184.086
PA4734,1844.2517,978.22656,713.692,1195.8912,1050.2974,1342.0386,708.8421,1500.764,1606.5853
PA4735,28173.01,13933.247,13341.494,13597.961,12727.603,15583.515,6605.7114,11130.196,12863.064
PA4736,1745.2986,1095.3978,720.8287,1172.2816,1047.203,1038.7924,531.6785,980.7784,1127.2047
PA4737,963.57074,596.5334,348.79462,784.0558,717.6093,709.34015,293.5432,724.1425,813.82666
PA4738,103276.266,35899.32,51155.332,211758.73,128698.04,202366.1,46322.945,81351.84,87487.42
PA4739,150514.78,50114.566,109091.72,264692.72,184788.75,274989.38,84769.41,103632.2,97630.93
PA4740,90341.79,43463.547,18084.707,6086.537,5482.949,8949.517,5825.5483,10650.313,7121.8477
PA4741,81198,32827.4,48039.973,36838.46,30440.953,59890.676,24573.963,43169.016,35420.39
PA4742,9388.659,4692.2134,2879.5068,1287.6655,1312.7688,1593.0537,1048.0048,2002.4048,1644.2278
PA4743,4451.0728,1714.4126,812.51044,526.74316,401.6327,627.11395,310.5589,617.8983,597.64545
PA4744,105335.68,45308.516,19996.262,9773.243,8237.798,12363.12,8097.982,15643.116,12140.573
PA4745,49368.836,23873.197,13868.906,5537.0396,5217.06,8969.086,4920.453,9583.304,6844.0396
PA4746,3357.7302,2064.563,2796.6016,647.98425,761.56665,1154.7913,596.6596,855.59,682.2886
PA4747,19930.787,14884.365,16359.141,11207.766,12296.634,15030.804,6966.9175,10484.499,10895.727
PA4748,13710.599,8661.74,8524.492,3984.749,4053.0518,6698.1147,3485.1877,5756.7305,4439.5156
PA4749,12341.728,7620.291,4206.8677,4511.62,4353.1313,4555.759,2690.1895,4695.783,4449.724
PA4750,5351.898,3198.6948,1661.2426,1545.4124,1789.7974,1523.1581,990.9318,1659.4156,1744.4832
PA4751,64862.363,38175.46,21370.812,27765.242,27469.482,26858.307,16607.934,30182.959,30871.447
PA4752,3851.1936,2100.3706,1626.0042,4258.0015,3106.0376,3098.7798,1513.9453,2811.9236,3686.0642
PA4753,14512.692,6767.4043,10784.889,1820.9209,1864.1328,4010.43,1631.8162,2666.6143,2179.868
PA4754,3080.1243,1617.0295,978.91516,481.2595,492.438,469.8952,330.87363,592.28735,540.04095
PA4755,10005.368,5145.0625,2521.4224,2727.7358,2238.62,2476.2183,1469.4064,2763.2605,2742.5254
PA4756,79239.42,38226.984,20282.498,11788.827,10650.86,11759.784,7939.682,12943.223,13744.246
PA4757,8157.6504,4119.747,2264.4797,1123.916,1285.3889,1209.5592,715.2593,1256.363,1379.4519
PA4758,13839.739,7617.4756,4582.268,1974.1467,2422.4744,2392.711,1519.304,2541.956,2900.5208
PA4759,5185.605,2728.8545,1456.0647,4348.8394,4557.371,4355.362,2345.6392,4107.9077,4913.8135
PA4760,8908.156,4257.1973,1771.4846,6306.7075,6539.3643,6382.78,4161.6465,7186.072,7691.9014
PA4761,49508.81,23115.395,11071.525,61240.902,50473.332,55928.79,32920.56,60238.07,63664.543
PA4762,3541.487,1630.2942,989.7078,5416.036,4514.6294,5582.305,2900.9248,5608.4546,5697.0317
PA4763,6289.5806,3394.3135,2656.9177,6031.045,5272.918,6608.7354,3541.1897,6613.319,6682.7847
PA4764,24605.867,13071.685,16264.634,10512.584,12406.708,14360.972,6694.9546,10874.675,10832.025
PA4765,11588.971,5658.9263,7656.3335,3356.5144,3386.67,5895.497,2535.98,4141.1733,3533.0645
PA4766,648.5974,421.45773,240.73311,555.16626,512.11383,474.91232,248.46861,600.02466,619.85706
PA4767,2826.1018,1609.1647,1549.5967,2225.0295,2083.291,2172.2449,1135.1003,2169.412,2150.2407
PA4768,1657.279,1052.3799,811.6534,776.2686,767.1904,855.7657,724.9859,1350.6997,990.8476
PA4769,1492.1504,899.4779,640.2963,891.0764,863.702,937.6782,602.8687,1076.4781,1076.2654
PA4770,1688.3599,887.58484,618.35187,1338.3672,1434.8835,1586.8718,990.495,1466.6744,1617.405
PA4771,1181.1025,640.46173,421.1496,427.33664,474.51218,498.93262,321.5532,533.1862,579.37476
PA4772,2583.2456,1256.3429,781.11536,1246.173,1176.8802,1158.4603,751.83655,1338.0343,1332.9563
PA4773,3018.397,1535.142,1038.0149,852.7977,680.2717,2616.3755,617.8935,1479.2394,907.9157
PA4774,3095.9707,1640.7622,829.06067,536.476,483.5146,1481.3712,439.70712,1191.2623,668.5831
PA4775,1971.2161,938.45306,563.3093,627.218,638.5734,957.27435,387.78375,819.8034,706.33685
PA4776,968.78876,461.25974,241.5432,208.11415,206.03644,320.20673,143.63539,382.59543,325.62686
PA4777,828.5462,460.88644,309.0897,307.28125,266.79596,381.1012,213.28204,438.5894,345.07077
PA4778,1172.9528,638.682,695.72375,572.55804,505.24402,647.22845,398.74277,742.8423,729.83484
PA4779,537.74884,287.69498,225.05252,178.10349,189.73695,223.03424,106.16365,198.70517,246.19347
PA4780,1610.5753,957.23224,603.1474,1005.8384,899.91187,1190.242,551.80566,1030.1787,1224.2273
PA4781,5125.9834,2608.727,1292.4011,2311.5842,2606.7961,2604.5872,1043.0098,2199.393,2649.1487
PA4782,1044.643,621.7585,438.074,265.86978,218.87463,725.08655,220.22023,584.67444,282.9943
PA4783,916.6259,518.8255,338.4202,255.35703,271.52563,319.60367,182.88582,284.0412,327.60474
PA4784,453.65945,306.94125,136.0628,131.32292,114.963585,154.14629,58.727158,165.66484,156.54477
PA4785,1441.2668,760.0651,355.44965,531.7576,492.8979,621.3089,468.7554,793.3114,751.6067
PA4786,1793.1149,984.8333,512.8953,1631.5858,1452.6642,1507.7781,988.939,1959.8662,2417.9739
PA4787,2580.86,1313.4305,952.9279,3076.978,2424.203,2940.3755,1554.488,3141.9954,3880.0562
PA4788,304.71356,140.6614,85.4376,117.97823,117.408104,162.99164,83.69244,156.51682,150.70529
PA4789,310.24905,197.74947,92.51031,95.91205,68.400826,112.68187,130.1144,137.22592,93.69808
PA4790,441.02933,247.49728,138.5369,159.84698,195.0234,205.41766,148.42914,313.4871,241.43875
PA4791,959.4901,531.15546,431.172,569.9853,561.33453,555.87616,277.00845,630.2907,767.7852
PA4792,993.77734,615.82404,342.9972,854.0016,720.5255,759.3437,371.88885,809.883,1068.6997
PA4793,3328.2712,1537.2065,1627.7871,2239.1487,2068.5867,1913.851,1094.4246,1924.8795,2374.3267
PA4794,735.5609,383.59702,300.8949,321.7063,320.40326,280.7894,217.89972,330.11505,388.49744
PA4795,250.1686,151.25682,80.6468,68.3498,61.907482,71.34361,74.03611,76.15494,106.22027
PA4796,589.4626,353.97284,216.80464,248.22008,266.26437,245.28284,136.68253,293.52054,319.19092
PA4798,783.19147,427.20642,229.14096,207.31139,197.23033,246.22556,176.47661,321.50238,304.4217
PA4799,261.6565,142.79974,113.22709,110.207985,72.54817,115.89743,69.05765,96.23346,132.04883
PA4800,695.53705,418.42084,198.94109,161.9356,142.72244,254.65707,119.95881,249.4389,205.08154
PA4801,386.91138,289.68283,118.71812,168.13908,168.311,233.92818,92.71062,263.6787,235.0407
PA4802,111.13471,66.33309,43.549408,34.696163,37.268898,45.444492,42.547157,55.963722,52.90588
PA4803,1762.1868,744.82135,735.9896,982.61035,995.65063,897.8796,531.7186,948.4502,1176.1301
PA4804,2039.0114,1127.2676,1030.9362,899.47687,748.0517,997.91833,488.90866,867.53314,1147.262
PA4805,250.36153,122.50843,99.3486,161.42337,153.63585,145.26219,102.46792,173.66681,236.70897
PA4806,466.723,214.63936,168.80638,285.87717,238.87144,268.14432,147.69194,187.42633,291.467
PA4807,4088.7522,2167.2625,1133.2378,2166.9685,2152.9768,1913.6805,889.82886,1883.4818,2569.9304
PA4808,4445.5938,2206.5747,1405.0834,1975.8887,1701.2235,1881.4174,1013.23126,2017.5255,2515.9417
PA4809,1485.7163,854.65186,355.64178,476.90524,563.5061,435.24973,285.64838,635.53705,605.60364
PA4810,1937.1385,1024.6132,842.7416,1501.212,1476.9336,1196.8989,702.71497,1269.8086,1433.3259
PA4811,5336.1064,2790.48,1651.681,2978.6477,2920.156,2410.7322,1451.7701,2706.3777,3102.127
PA4812,18726.314,10166.606,5571.1655,12977.512,13236.632,11389.871,7561.1147,13341.765,14779.059
PA4813,226.71677,118.28139,63.17995,282.9706,211.73343,264.9539,156.24893,349.7088,382.62558
PA4814,248.6122,148.73207,80.4206,168.9753,143.96762,133.0514,65.2963,158.04175,172.44653
PA4815,493.9102,268.56778,224.10168,149.35362,143.20876,191.73798,119.89545,215.06944,234.3134
PA4816,925.66925,530.4328,462.4268,428.7515,396.20047,547.9431,300.33795,615.73175,735.3146
PA4817,69.90024,32.979603,30.99467,25.480925,21.741678,20.331917,17.533123,28.973408,21.484276
PA4818,182.50427,92.436386,43.24406,117.76009,91.635315,110.09419,80.77319,120.52702,159.3723
PA4819,62.1692,36.76667,8.245343,39.55182,30.020197,52.972397,28.624605,72.33815,56.991875
PA4820,83.22629,51.707294,21.923058,58.48874,56.685013,49.36223,30.97452,65.08926,88.043724
PA4821,473.36325,265.223,146.67012,176.1771,206.42686,249.091,147.30055,239.45189,302.15732
PA4822,704.7579,311.4754,222.80464,369.2045,329.6361,409.60004,181.77054,467.04095,447.77206
PA4823,24.123945,12.786838,5.2489276,8.706116,7.9882593,7.4954567,6.7188687,16.401964,16.593115
PA4824,101.949875,45.054676,20.489344,87.02909,66.75284,46.987576,34.493454,106.248116,107.312355
PA4825,666.52704,316.04855,316.8334,431.73157,359.58096,461.79178,262.1872,471.7272,552.98126
PA4826,385.25177,234.22841,126.80159,52.535984,44.357788,93.622635,36.305786,82.06863,66.89233
PA4827,1236.4329,607.061,525.7421,605.667,582.4959,675.01917,413.08356,834.2013,817.79565
PA4828,387.64084,185.91872,128.0507,192.17445,181.4665,210.79744,108.39643,229.87515,268.9687
PA4829,1119.0381,630.5202,349.6853,578.4391,606.1549,643.6125,474.96307,873.87286,860.1606
PA4830,444.9047,230.48457,179.73192,346.27176,276.88913,358.55554,164.49464,371.69974,476.02133
PA4831,507.51587,236.99808,237.52957,419.9872,306.88864,447.4766,242.56218,569.1218,485.2826
PA4832,239.18147,144.36427,95.045494,240.70241,163.60147,274.76566,136.32422,284.3882,266.40454
PA4833,1956.7089,1042.5297,874.9785,1304.913,1186.3961,1233.1306,621.39105,1299.3462,1314.3241
PA4834,372.86304,245.12668,210.15851,198.65042,183.79129,203.51102,141.42896,221.71733,224.5518
PA4835,376.71658,195.7976,133.7607,146.00446,140.29387,164.41548,95.94171,163.69331,179.89453
PA4836,251.18457,127.236176,110.81481,69.19153,65.76715,68.17859,57.12775,83.66441,98.20287
PA4837,663.0927,401.6822,235.02245,272.23825,216.1844,205.33449,152.2446,273.3037,311.35117
PA4838,801.9004,444.09592,298.26953,369.7945,337.4598,378.4662,226.26875,326.07764,369.33664
PA4839,4242.8774,2649.7615,1290.1782,1832.305,1694.1136,2233.8113,1316.7067,2611.8687,2217.073
PA4840,899.45276,593.01404,350.0625,423.70953,403.6056,834.44366,256.11862,552.7655,466.11926
PA4841,2507.6052,1441.2555,758.1906,907.9584,929.117,1037.8138,566.86926,990.9481,1223.5286
PA4842,11114.743,6225.867,3493.3384,5206.236,5130.9697,5528.0684,3401.5903,6076.2295,6053.371
PA4843,75046.91,34412.277,40004.867,33744.03,25505.838,29014.871,11591.766,22272.096,32967.31
PA4844,2513.011,1200.0024,1311.6837,703.97217,695.2916,678.8902,344.58444,575.624,861.57886
PA4845,2873.2986,1614.0192,1456.4504,1161.3732,1107.3363,1627.7087,784.345,1678.839,1712.2854
PA4846,8668.821,4880.6206,3887.2097,1393.4287,1362.2249,2545.2593,889.4522,1612.4958,1258.3738
PA4847,21296.992,10088.032,5909.015,2198.8525,2296.1895,2884.684,2127.0955,2804.1294,2137.5603
PA4848,59214,28533.037,13203.218,6865.2686,6159.6885,9855.925,4791.638,8856.681,7420.376
PA4849,617.9473,274.35617,147.4965,70.70949,78.37389,113.997765,65.09313,129.75223,104.31296
PA4850,1865.0011,1054.46,509.53036,374.47745,430.14133,553.0307,356.3217,659.56885,560.9347
PA4851,3642.8018,1952.541,1997.7013,1181.9127,1153.2859,1902.6168,890.32043,1689.337,1462.8333
PA4852,6362.156,3661.3623,2483.584,1758.8489,1734.176,2717.0535,1662.1794,3297.7107,2596.7913
PA4853,1485.0292,793.90735,534.23804,396.79556,333.04044,809.8131,354.22012,731.34863,558.36127
PA4854,7333.623,3817.3489,1852.2443,1560.1565,1374.5582,2503.959,1235.906,3015.7434,2202.996
PA4855,3648.6343,1833.3711,629.59717,852.4937,718.7093,1096.4828,516.8504,1389.903,1009.0353
PA4856,5955.646,3312.6458,3281.788,3791.6064,3376.2488,4385.2026,1886.1833,3697.3555,3997.4937
PA4857,809.5398,372.90384,332.56897,370.66553,402.92,496.18594,164.8839,320.23245,372.6161
PA4858,406.10376,256.97754,245.26147,462.09207,401.43497,371.54483,331.22964,680.79736,621.9558
PA4859,77.23744,39.43812,28.967598,32.95958,29.70398,31.136745,24.626188,51.425735,62.592896
PA4860,95.522064,42.520317,27.753754,44.605076,46.304623,45.890472,45.527065,72.46883,58.328056
PA4861,118.56861,59.78346,33.752975,72.044334,58.64258,67.560616,36.680832,88.647934,76.08027
PA4862,119.550476,72.406364,53.21424,85.81466,82.126175,106.265686,63.489567,126.697945,99.731285
PA4863,966.4758,586.7431,349.79248,235.18835,221.83598,427.7368,196.10619,554.2404,390.81448
PA4864,507.7457,270.3131,121.78325,80.85232,78.102486,122.41624,81.41603,188.0676,189.30443
PA4865,289.41257,168.47638,104.91771,88.69451,84.068344,151.88185,71.97946,189.44325,165.94008
PA4866,496.06036,297.6337,200.00356,132.07355,89.97672,163.57632,97.92054,245.46504,166.42058
